"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC01179",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"LOC101928131",0,NA,NA,NA,NA,NA
"LOC105377521",0,NA,NA,NA,NA,NA
"TLL1",329.759050864932,0.203415819126763,0.266703345800118,0.762704414211639,0.445639697433259,0.912549808400884
"SPOCK3",0.753784276455763,1.11642237223241,2.73692959361473,0.407910519451079,0.683339369465358,NA
"LOC105377523",0,NA,NA,NA,NA,NA
"ANXA10",1.51502937466249,0.22391135342629,2.02336293578237,0.110662970773313,0.911883610613154,NA
"LOC105377524",8.57004253458916,-1.36411610537025,0.681821911828727,-2.00069267605602,0.0454255191886705,0.541714391165335
"DDX60",856.2021997605,-0.0843209531968395,0.273283362696744,-0.308547700689737,0.757665609559026,0.976160350740136
"DDX60L",841.005269540781,-0.0681724502261479,0.237039141071292,-0.287599971540753,0.773652966665733,0.977734782383361
"LOC107986198",0.288390313457156,1.6814397111222,3.75302248858204,0.448022817938797,0.654136728945339,NA
"PALLD",3788.69010292609,0.254531321466636,0.313423870393476,0.812099350145522,0.416734626050886,0.904977012623157
"PALLD-AS1",0,NA,NA,NA,NA,NA
"LOC102723331",9.78282332912275,-0.107027897957912,0.681757312911974,-0.156988265370805,0.875254096304997,0.990351697874164
"CBR4",1363.43288879238,-0.0398335034327453,0.194415168778125,-0.204888865838473,0.837658954459527,0.985795792647883
"LOC107986200",0,NA,NA,NA,NA,NA
"LOC105377527",0,NA,NA,NA,NA,NA
"SH3RF1",686.617583548192,-0.0547742679990343,0.403302834177655,-0.135814240211628,0.891968133313469,0.9912613658708
"LOC105377529",0.252411200470268,-1.76757352405516,3.80133400033695,-0.464987692188711,0.641940270521682,NA
"NEK1",697.778717966564,-0.306429180582084,0.270972203717555,-1.13085097429952,0.258117820891923,0.837304396166698
"CLCN3",1972.76091615476,0.113739752083978,0.241006720915669,0.471936017600841,0.636972458504959,0.957182917401194
"HPF1",554.620511728179,-0.129942435369085,0.196535051395769,-0.661166720369977,0.50850540103595,0.927256846391756
"LOC107986240",0,NA,NA,NA,NA,NA
"LOC105377530",0,NA,NA,NA,NA,NA
"LINC02275",0.284864991962864,-1.88515937845072,3.79440741462733,-0.496825768151172,0.619311922239769,NA
"MFAP3L",175.183833454476,0.285936648642874,0.352012513230088,0.812291148456917,0.416624588415873,0.904977012623157
"AADAT",154.123632357075,0.00243779339285005,0.218517414117299,0.011156060045363,0.991098936565076,0.998790322657699
"LOC107986326",15.832584763829,-0.557293019725236,0.58869477285284,-0.946658685322734,0.343812729404401,0.885762487595685
"LINC01612",53.324405808269,-2.42926728710901,0.921777452484305,-2.63541626079248,0.00840341578484708,0.249087163156606
"LINC02512",3.34344235196197,-2.50632147892025,1.62762759187741,-1.5398617542661,0.123594055110013,NA
"LINC02382",1.30286347869043,2.78105725530132,2.36295284730061,1.1769414944011,0.239218858682521,NA
"LINC02431",0,NA,NA,NA,NA,NA
"MIR6082",0,NA,NA,NA,NA,NA
"LOC105377534",0,NA,NA,NA,NA,NA
"LINC02504",2.99743358315962,0.401663350685297,1.59764016213493,0.251410399040391,0.801496828583808,NA
"LOC105377535",0.319474143792509,1.87755020449531,3.73771311723468,0.502325926470354,0.615438274757763,NA
"LINC02174",0,NA,NA,NA,NA,NA
"LOC441052",0.284864991962864,-1.88515937845072,3.79440741462733,-0.496825768151172,0.619311922239769,NA
"GALNTL6",1.25615278891183,-1.7478616192981,2.02571308243858,-0.862837701178297,0.388226707307057,NA
"LOC105377537",0,NA,NA,NA,NA,NA
"GALNTL6-AS1",0,NA,NA,NA,NA,NA
"LOC107986201",0,NA,NA,NA,NA,NA
"GALNT7-DT",30.1749398079792,0.256565344655854,0.434305806671718,0.590748133491537,0.554689191790578,0.940026606399886
"GALNT7",346.801544269643,-0.144648710761721,0.25165434154295,-0.574791238946434,0.565432492638163,0.942834319266461
"MIR548T",0,NA,NA,NA,NA,NA
"HMGB2",1550.88683636607,-0.6030792847979,0.263732052479737,-2.28671213501528,0.0222126309252297,0.398425907965156
"LOC105377541",2.92132149887342,-3.14898899854565,1.917124859657,-1.64255811648546,0.100474392504533,NA
"SAP30-DT",74.69824402608,-0.0660718632034132,0.31278572060382,-0.211236827166739,0.8327024751223,0.985795792647883
"SAP30",151.531420974269,-0.364566988374462,0.343774464567202,-1.06048303742815,0.288924902893124,0.857692239775652
"LOC101928383",15.9249053840455,-1.14943671211974,0.606380775544231,-1.89556918437613,0.0580170352928987,0.579122823125088
"SCRG1",30.5077206599712,-0.886430853224074,0.653585874962465,-1.35625766587288,0.175017199994025,0.776890341354328
"LOC112268474",8.94875000935225,-1.06978287804673,0.681920286828833,-1.56877995670373,0.116699220261341,0.709114265977887
"LOC112267917",14.7755153954917,-1.16961638695916,0.855554776124317,-1.36708533410046,0.171598559642856,0.775056415488525
"LOC101928409",140.92884461804,0.0322968530454654,0.264990703405511,0.121879192856219,0.902994694457722,0.9912613658708
"HAND2",585.390131012519,-1.42053601966549,0.385251068217945,-3.68729936619374,0.000226646664795342,0.0317320048029375
"HAND2-AS1",1186.95587787866,-1.055715428914,0.484940738192915,-2.17699884907179,0.0294806533133914,0.457391768777297
"LOC107986203",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"LINC02269",1.09204772050921,-0.711040437992776,2.13061541152802,-0.333725380068869,0.73858679598002,NA
"LOC105377543",0.357177919256917,2.02029013443824,3.72777172122262,0.541956505259295,0.587848469337909,NA
"LOC105377544",1.06744091946433,-3.56688679699682,2.48945915505286,-1.43279587044322,0.151916181833559,NA
"LOC105377546",0.89146356443469,-0.733492339910333,3.35792043604363,-0.218436485878906,0.827089040206821,NA
"LOC107986204",0.762512288050545,-0.804063543746902,2.75906215708251,-0.291426397075858,0.770725228308478,NA
"LINC02268",48.4522017715139,-0.0307760263356922,0.621473120231175,-0.049521090025976,0.960504030407052,0.995039363664654
"FBXO8",745.853879082108,0.0461142892537273,0.196876287511588,0.234229778692942,0.81480659789801,0.982495960467697
"CEP44",507.976594023874,-0.229327239459287,0.243332595119945,-0.942443569248281,0.345965589598763,0.886533456246677
"LOC105377547",0,NA,NA,NA,NA,NA
"MIR4276",0,NA,NA,NA,NA,NA
"HPGD",140.831363876554,-0.0462634397309004,0.4636908537788,-0.0997721636169473,0.920525207970272,0.9912613658708
"LOC105377548",7.51912542077036,-1.60484729761653,0.787902956620395,-2.03685908795204,0.0416641649906613,0.520462985901302
"LOC105377549",0.488829196166936,0.0518681941963338,3.75998145865033,0.0137948005240835,0.988993690720647,NA
"LOC105377551",0.367434900626148,-2.19998594165413,3.77821553566403,-0.582281746736684,0.560376918389097,NA
"GLRA3",0.493640500861282,-2.54369713149194,3.74419675117646,-0.679370583474997,0.496903083796306,NA
"LOC101928551",0,NA,NA,NA,NA,NA
"ADAM29",0.236417995696668,1.4306359332296,3.77576666156418,0.378899455782824,0.704762528347207,NA
"LOC105377552",0,NA,NA,NA,NA,NA
"GPM6A",555.866335823698,-0.260819650213252,0.614775363431351,-0.424251955637087,0.671382073558042,0.963795150753694
"GPM6A-DT",2.28816139095141,-2.71729615597395,2.34838863111858,-1.15708964009064,0.247235738868409,NA
"LOC107984113",1.11877118789077,-2.51460796990738,2.6726341387372,-0.940872502322938,0.346770200610458,NA
"WDR17",142.69465373073,-0.529997545963165,0.572830739326649,-0.925225393082372,0.354848677447637,0.888791678337262
"SPATA4",3.49212361153972,-1.40014658946604,1.18849304678747,-1.17808563815385,0.238762467001197,NA
"ASB5",1.61387215875963,0.389265031502151,2.02855469876463,0.19189279526907,0.847826181112032,NA
"SPCS3",2246.82997270607,-0.120791117336657,0.199694214726657,-0.604880404282101,0.545258464296277,0.938988139404489
"LOC105377555",3.45709273801404,0.199890612483124,1.30578425792466,0.153080887037817,0.878334488154086,NA
"VEGFC",588.782186036335,0.430334152719197,0.241854196742541,1.77931232335529,0.0751885716965364,0.622249129595483
"LINC02509",0,NA,NA,NA,NA,NA
"LOC105377557",1.54767380075439,0.88977149731318,1.99995977871575,0.444894695774599,0.656395856016774,NA
"NEIL3",1.0024556052415,1.75649869033044,2.55609845542315,0.687179590678037,0.491969563903446,NA
"LOC105377558",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"AGA",409.739180111732,-0.397688115799097,0.259896103892375,-1.53018113716619,0.125971899058613,0.725061429685732
"AGA-DT",5.3299650876301,1.03487787526108,0.991229887828346,1.04403417206109,0.296469579813076,0.861768474348354
"LOC105377559",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"LINC01098",0,NA,NA,NA,NA,NA
"LOC105377560",0.236417995696668,1.4306359332296,3.77576666156418,0.378899455782824,0.704762528347207,NA
"LINC01099",1.23387616542622,1.23164621041601,2.04599604667969,0.601978783104085,0.547188260483201,NA
"LOC105377561",0,NA,NA,NA,NA,NA
"LOC105377562",0,NA,NA,NA,NA,NA
"LOC105377563",0,NA,NA,NA,NA,NA
"LOC105377564",0,NA,NA,NA,NA,NA
"LOC105377567",0.925145242435499,-1.31675396372652,3.33122031170779,-0.395276757619034,0.692638650463455,NA
"LOC105377565",0,NA,NA,NA,NA,NA
"LOC105377568",0,NA,NA,NA,NA,NA
"LINC00290",0,NA,NA,NA,NA,NA
"LINC02500",0,NA,NA,NA,NA,NA
"LOC107986205",0,NA,NA,NA,NA,NA
"TENM3",904.207173724744,0.048116907892219,0.37169232670258,0.12945359491029,0.896998741798152,0.9912613658708
"TEMN3-AS1",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"TENM3-AS1",164.018213228358,-0.240808945761633,0.48402608437223,-0.497512331538819,0.618827809091906,0.954346511581274
"MIR1305",0.212982762528339,1.30079181844121,3.78912010967144,0.343296538719119,0.731375384477966,NA
"LOC105377572",1.97238570349631,-2.45568404343238,1.96768919439045,-1.24800402951499,0.212029581541896,NA
"LOC105377571",2.82792778775953,-2.46298360483099,1.41263794970561,-1.74353492722199,0.081240218805883,NA
"LOC105377576",103.152973431258,-0.132769443980555,0.333151734516559,-0.398525447190659,0.690242904281335,0.96678725215026
"DCTD",1604.86520795277,-0.0598852364479317,0.18672816643087,-0.320708105223656,0.748431604418898,0.973736054186996
"LOC105377577",0.454212062919353,-0.0343873277353557,3.77611161438565,-0.00910654430985359,0.992734129318452,NA
"LOC107986327",1.68383403301357,1.00555724155732,2.08004739694083,0.483429965603771,0.628790475725735,NA
"LOC112268472",0,NA,NA,NA,NA,NA
"LOC107986328",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"CIBAR1P2",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"LOC105377578",8.30167607529564,0.7602730855458,0.769446915974767,0.988077370591127,0.323114757517354,0.873459197739529
"WWC2-AS2",28.1570404451772,0.343160455148912,0.400654512807568,0.856499662874707,0.391721459234354,0.898978223048357
"WWC2",1906.65695941896,-0.146706388163105,0.289079749271787,-0.507494518494186,0.611807881538574,0.952697742391145
"WWC2-AS1",0.252411200470268,-1.76757352405516,3.80133400033695,-0.464987692188711,0.641940270521682,NA
"CLDN22",122.503782013808,-0.417852575625184,0.35560378447266,-1.17505098053114,0.23997432038521,0.82389909583209
"CLDN24",0.288390313457156,1.6814397111222,3.75302248858204,0.448022817938797,0.654136728945339,NA
"LOC107986217",1.37033874703059,-0.667728475425346,1.65163089171974,-0.404284322104247,0.686003652972418,NA
"CDKN2AIP",524.301553033637,0.145937454408464,0.205019001217827,0.711824043340304,0.476573742139852,0.916452923882855
"ING2-DT",13.382512095408,0.209379744533446,0.701645143337299,0.29841259007018,0.765388281084256,0.976636508849978
"ING2",222.656392222573,0.0597463337458919,0.209613241742284,0.285031295014029,0.775620165993423,0.978392841296661
"LOC101929996",0,NA,NA,NA,NA,NA
"LOC105377579",0.288390313457156,1.6814397111222,3.75302248858204,0.448022817938797,0.654136728945339,NA
"LOC105377580",0.241229300391014,-1.72398217390718,3.80403460506712,-0.45319834146902,0.650405926624611,NA
"LOC107986329",0,NA,NA,NA,NA,NA
"RWDD4",464.507335765296,-0.0990111954746272,0.231395743582559,-0.42788684848605,0.668733502524192,0.963215005778784
"TRAPPC11",1212.2536353411,-0.0184553925366407,0.196716281269595,-0.0938173109898721,0.925254280155131,0.991863012631955
"LOC105377581",0.236417995696668,1.4306359332296,3.77576666156418,0.378899455782824,0.704762528347207,NA
"STOX2",174.754089886092,0.101499836880043,0.238969107002741,0.424740411650274,0.67102592086319,0.963687457636338
"LOC107986330",1.09722936992151,1.91662089491385,2.01078189874471,0.953171945754215,0.340502958126882,NA
"ENPP6",4.12789503609588,-0.749664929863839,0.976438966622466,-0.767754007664149,0.442633343369687,NA
"LOC105377582",0.118208997848334,0.572977336226655,3.81694647031143,0.150114061248521,0.880674626419532,NA
"LOC105377584",1.43250894307156,0.0114324583862994,2.51413731438743,0.00454726888657826,0.996371816865304,NA
"LINC02363",2.65765213987565,1.00922119724569,1.34090895849172,0.752639611253607,0.451666507691635,NA
"LOC107986332",0.835327890607235,-0.434796701614118,2.38995090201286,-0.181927043458476,0.855639981029932,NA
"LINC02362",3.7260572813856,0.687261657207122,1.35611524312982,0.506787060088616,0.612304236629078,NA
"IRF2",949.825696175756,0.114058201802548,0.199505647953072,0.571704124533742,0.567522439699221,0.943561907532624
"LINC02427",5.32599935690297,1.70213706597101,1.18301348273115,1.43881459579091,0.150203059868447,0.758259932995454
"LINC02365",1.08066245037338,1.07099811353078,2.10892643633026,0.507840432497219,0.611565252009368,NA
"CASP3",565.951281658749,0.165681027085274,0.223264430926399,0.742084291697554,0.458036266536555,0.91331914758112
"PRIMPOL",327.85970420249,-0.307122813576168,0.217972306235714,-1.40899923884848,0.158835393201485,0.764504538209637
"CENPU",85.3641650526848,-0.328185341364411,0.368280927720545,-0.891127714366574,0.372860658330441,0.894722535674001
"ACSL1",25631.7644400997,-0.00702054102968061,0.492562180470718,-0.0142531061214879,0.988628051720659,0.998632439594712
"SLED1",7.49809647811522,-1.14999910336865,1.28205916736485,-0.89699378362729,0.36972223413351,0.89385477996223
"LOC105377587",5.01173041934273,0.729820715959701,0.960568703941692,0.759779818939429,0.447386207973133,0.912851645486331
"MIR3945HG",18.347215223287,1.0993902150064,0.711689246152572,1.54476159496545,0.122403939956636,0.717666292811611
"MIR3945",0.536535322416106,0.709414917992538,3.74505661912362,0.189427020774535,0.849758148310595,NA
"LINC01093",11.5247179169647,1.81510776733329,0.821085722984463,2.21061908217789,0.027062226208522,0.437069378386388
"MIR4455",0,NA,NA,NA,NA,NA
"LINC02437",0.524808309153823,2.56636108978329,3.64441406870839,0.704190314656762,0.481314261819761,NA
"HELT",0,NA,NA,NA,NA,NA
"LINC02436",0,NA,NA,NA,NA,NA
"LOC105377588",0.288390313457156,1.6814397111222,3.75302248858204,0.448022817938797,0.654136728945339,NA
"SLC25A4",949.322749254545,-0.156619091174796,0.231701707236148,-0.67595139044518,0.499071508030357,0.924095368812691
"CFAP97",1638.58326610376,0.0590614915448978,0.227367561599884,0.2597621715662,0.795047232210084,0.981134024597025
"SNX25",522.509742434445,-0.198149598182219,0.28647672938676,-0.691677814831184,0.48913968216241,0.921329275209077
"LRP2BP",159.990702992388,-0.211968599476036,0.36325803416821,-0.583520747067309,0.559542794598111,0.941014344104693
"LRP2BP-AS1",16.0312291892069,-0.724206803450297,0.649025346172754,-1.11583747494744,0.264491709479995,0.84047906662831
"ANKRD37",92.4019837901026,0.00797967396736542,0.320415087449519,0.0249041767380028,0.980131395713534,0.997157576433243
"UFSP2",1337.06647926182,-0.0910422354537026,0.212685048629109,-0.428061286115446,0.668606501519389,0.963215005778784
"C4orf47",44.31794542922,-0.719079756659447,0.600861439935576,-1.19674805016036,0.231404772302657,0.816031255543197
"CCDC110",63.6609498427165,-0.816434508983545,0.757521635699333,-1.07777054873136,0.281136165787845,0.852485046117851
"LOC105377590",3.68338685994479,-0.517399589985376,1.15075791841687,-0.449616363011586,0.652987087404299,NA
"PDLIM3",1061.93420170655,-1.00079262792306,0.571974273954266,-1.74971615594565,0.08016730450144,0.634773137111843
"SORBS2",3499.29569858439,-0.34036229878092,0.438035306821751,-0.777020238963119,0.437146829712158,0.910726236962258
"LOC101928929",0.454212062919353,-0.0343873277353557,3.77611161438565,-0.00910654430985359,0.992734129318452,NA
"TLR3",514.373058501331,0.128458653324167,0.317521120905273,0.404567270857205,0.685795620470143,0.966236026403485
"FAM149A",530.950006836612,0.404913055056353,0.379833286657842,1.06602835843901,0.286410822755856,0.856552027773353
"FLJ38576",4.29689858586574,-0.497913336388413,1.18853892364548,-0.418928927343175,0.675268075287453,NA
"CYP4V2",940.791065946584,0.13259033987906,0.173432540118553,0.764506705537644,0.44456534222037,0.912549808400884
"KLKB1",27.4091655486844,0.0268617589003244,0.776624420331585,0.0345878370510879,0.972408400325087,0.996941224132256
"F11",1.06846721397614,-1.59764473851682,2.55953253019245,-0.624193957166348,0.532500214911342,NA
"F11-AS1",3.9431423622679,3.13716391285477,2.5920524238124,1.2103011050373,0.226163373816836,NA
"LOC105377596",0,NA,NA,NA,NA,NA
"MTNR1A",0,NA,NA,NA,NA,NA
"FAT1",2817.01061944528,0.691074284757364,0.294790785834934,2.34428726393208,0.0190634823025534,0.371322290453426
"LOC107986334",1.86328577282258,0.0406828392543856,1.92127496771057,0.0211749176656708,0.983106122599123,NA
"LOC102723906",135.919579469909,0.623720057907443,0.476346608106328,1.30938280506916,0.190404713053997,0.79302990724754
"LOC105377599",2.19579070273064,0.832309621571897,1.81637652343189,0.458225269284652,0.646790607196385,NA
"LINC02374",0,NA,NA,NA,NA,NA
"LOC107986335",2.03927551197543,-1.16514713865894,2.41440019939304,-0.482582439709809,0.629392250063391,NA
